7.52.0;2016-12-21;36584
7.58.0;2018-01-24;21264
7.61.0;2018-07-11;21344
7.62.0;2018-10-31;6208
7.63.0;2018-12-12;6216
7.64.0;2019-02-06;6312
7.65.0;2019-05-22;5976
7.66.0;2019-09-11;6024
7.67.0;2019-11-06;6040
7.68.0;2020-01-08;6040
7.69.0;2020-03-04;6040
7.70.0;2020-04-29;6080
7.71.0;2020-06-24;6448
7.72.0;2020-08-19;6472
7.73.0;2020-10-14;6464
7.74.0;2020-12-09;6512
7.75.0;2021-02-03;5272
8.6.0;2024-01-31;5440
8.19.0;2026-01-21;5352
