7.50.0;2016-07-21;1904
7.52.0;2016-12-21;2104
7.58.0;2018-01-24;2112
7.61.0;2018-07-11;2112
7.62.0;2018-10-31;2152
7.63.0;2018-12-12;2160
7.64.0;2019-02-06;2160
7.65.0;2019-05-22;1944
7.66.0;2019-09-11;1960
7.67.0;2019-11-06;1976
7.68.0;2020-01-08;1976
7.69.0;2020-03-04;2600
7.70.0;2020-04-29;2608
7.71.0;2020-06-24;2608
7.72.0;2020-08-19;2624
7.73.0;2020-10-14;2640
7.74.0;2020-12-09;2656
7.75.0;2021-02-03;1472
8.6.0;2024-01-31;1432
8.19.0;2026-01-21;912
